contig	midpt	gene_id	left_coord	right_coord	pi
GUT_GENOME142330_1	21591	GUT_GENOME142330_00040	21091	22091	0.003968867429151021
GUT_GENOME142330_1	21615	GUT_GENOME142330_00040	21115	22115	0.003968867429151021
GUT_GENOME142330_1	21645	GUT_GENOME142330_00040	21145	22145	0.003968867429151021
GUT_GENOME142330_1	21648	GUT_GENOME142330_00040	21148	22148	0.003968867429151021
GUT_GENOME142330_1	21684	GUT_GENOME142330_00040	21184	22184	0.003968867429151021
GUT_GENOME142330_1	21690	GUT_GENOME142330_00040	21190	22190	0.003968867429151021
GUT_GENOME142330_1	21702	GUT_GENOME142330_00040	21202	22202	0.003968867429151021
GUT_GENOME142330_1	21726	GUT_GENOME142330_00040	21226	22226	0.003968867429151021
GUT_GENOME142330_1	21729	GUT_GENOME142330_00040	21229	22229	0.003968867429151021
GUT_GENOME142330_1	21735	GUT_GENOME142330_00040	21235	22235	0.003968867429151021
GUT_GENOME142330_1	21743	GUT_GENOME142330_00040	21243	22243	0.0038954964328098652
GUT_GENOME142330_1	21780	GUT_GENOME142330_00040	21280	22280	0.0038954964328098652
GUT_GENOME142330_1	21789	GUT_GENOME142330_00040	21289	22289	0.0038954964328098652
GUT_GENOME142330_1	21798	GUT_GENOME142330_00040	21298	22298	0.0038954964328098652
GUT_GENOME142330_1	21813	GUT_GENOME142330_00040	21313	22313	0.0037702485463679495
GUT_GENOME142330_1	21837	GUT_GENOME142330_00040	21337	22337	0.003504952758684101
GUT_GENOME142330_1	21840	GUT_GENOME142330_00040	21340	22340	0.003504952758684101
GUT_GENOME142330_1	21840	GUT_GENOME142330_00040	21340	22340	0.003504952758684101
GUT_GENOME142330_1	21859	GUT_GENOME142330_00040	21359	22359	0.003504952758684101
GUT_GENOME142330_1	21895	GUT_GENOME142330_00040	21395	22395	0.003504952758684101
GUT_GENOME142330_1	21903	GUT_GENOME142330_00040	21403	22403	0.003504952758684101
GUT_GENOME142330_1	21945	GUT_GENOME142330_00040	21445	22445	0.003258212213436094
GUT_GENOME142330_1	27188	GUT_GENOME142330_ncRNA80	26688	27688	0.0016091104942458137
GUT_GENOME142330_1	27192	GUT_GENOME142330_ncRNA80	26692	27692	0.0016091104942458137
GUT_GENOME142330_1	27206	GUT_GENOME142330_ncRNA80	26706	27706	0.0016091104942458137
GUT_GENOME142330_1	27239	GUT_GENOME142330_ncRNA80	26739	27739	0.0016091104942458137
GUT_GENOME142330_1	27263	GUT_GENOME142330_ncRNA80	26763	27763	0.0016091104942458137
GUT_GENOME142330_1	27278	GUT_GENOME142330_ncRNA80	26778	27778	0.0016091104942458137
GUT_GENOME142330_1	27280	GUT_GENOME142330_ncRNA80	26780	27780	0.0016091104942458137
GUT_GENOME142330_1	27459	GUT_GENOME142330_ncRNA129	26959	27959	0.0016091104942458137
GUT_GENOME142330_1	27460	GUT_GENOME142330_ncRNA129	26960	27960	0.0016091104942458137
GUT_GENOME142330_1	27514	GUT_GENOME142330_ncRNA129	27014	28014	0.0016091104942458137
GUT_GENOME142330_1	27521	GUT_GENOME142330_ncRNA129	27021	28021	0.0016091104942458137
GUT_GENOME142330_1	27595	GUT_GENOME142330_ncRNA167	27095	28095	0.0016091104942458137
GUT_GENOME142330_1	34022	GUT_GENOME142330_ncRNA68	33522	34522	0.0008809815732648377
GUT_GENOME142330_1	34376	GUT_GENOME142330_00067	33876	34876	0.0027866491505742067
GUT_GENOME142330_1	34380	GUT_GENOME142330_00067	33880	34880	0.0027866491505742067
GUT_GENOME142330_1	34382	GUT_GENOME142330_00067	33882	34882	0.0027866491505742067
GUT_GENOME142330_1	34395	GUT_GENOME142330_00067	33895	34895	0.0027866491505742067
GUT_GENOME142330_1	34398	GUT_GENOME142330_00067	33898	34898	0.0028303865077443997
GUT_GENOME142330_1	34419	GUT_GENOME142330_00067	33919	34919	0.0031575331035477118
GUT_GENOME142330_1	34455	GUT_GENOME142330_00067	33955	34955	0.0031575331035477118
GUT_GENOME142330_1	34554	GUT_GENOME142330_00067	34054	35054	0.00329576448979434
GUT_GENOME142330_1	34564	GUT_GENOME142330_00067	34064	35064	0.00329576448979434
GUT_GENOME142330_1	34565	GUT_GENOME142330_00067	34065	35065	0.00329576448979434
GUT_GENOME142330_1	34598	GUT_GENOME142330_00067	34098	35098	0.003856839677735201
GUT_GENOME142330_1	34602	GUT_GENOME142330_00067	34102	35102	0.003856839677735201
GUT_GENOME142330_1	34602	GUT_GENOME142330_00067	34102	35102	0.003856839677735201
GUT_GENOME142330_1	34605	GUT_GENOME142330_00067	34105	35105	0.003856839677735201
GUT_GENOME142330_1	34641	GUT_GENOME142330_00067	34141	35141	0.0043573894320162974
GUT_GENOME142330_1	34650	GUT_GENOME142330_00067	34150	35150	0.0043573894320162974
GUT_GENOME142330_1	34675	GUT_GENOME142330_00067	34175	35175	0.004576297113610546
GUT_GENOME142330_1	34701	GUT_GENOME142330_00067	34201	35201	0.004721646512691287
GUT_GENOME142330_1	34719	GUT_GENOME142330_00067	34219	35219	0.004721646512691287
GUT_GENOME142330_1	34721	GUT_GENOME142330_00067	34221	35221	0.004721646512691287
GUT_GENOME142330_1	34775	GUT_GENOME142330_00067	34275	35275	0.00498429155145573
GUT_GENOME142330_1	34794	GUT_GENOME142330_00067	34294	35294	0.0053659993958501415
GUT_GENOME142330_1	34821	GUT_GENOME142330_00067	34321	35321	0.005731802746728119
GUT_GENOME142330_1	34854	GUT_GENOME142330_00067	34354	35354	0.005857050633170035
GUT_GENOME142330_1	34896	GUT_GENOME142330_00067	34396	35396	0.005669731042865371
GUT_GENOME142330_1	34900	GUT_GENOME142330_00067	34400	35400	0.005625993685695179
GUT_GENOME142330_1	34900	GUT_GENOME142330_00067	34400	35400	0.005625993685695179
GUT_GENOME142330_1	34905	GUT_GENOME142330_00067	34405	35405	0.005625993685695179
GUT_GENOME142330_1	34956	GUT_GENOME142330_00067	34456	35456	0.005657139985498193
GUT_GENOME142330_1	34959	GUT_GENOME142330_00067	34459	35459	0.005700877342668386
GUT_GENOME142330_1	34992	GUT_GENOME142330_00067	34492	35492	0.005700877342668386
GUT_GENOME142330_1	35070	GUT_GENOME142330_00067	34570	35570	0.005328888910978462
GUT_GENOME142330_1	35077	GUT_GENOME142330_00067	34577	35577	0.005328888910978462
GUT_GENOME142330_1	35079	GUT_GENOME142330_00067	34579	35579	0.005328888910978462
GUT_GENOME142330_1	35081	GUT_GENOME142330_00067	34581	35581	0.005328888910978462
GUT_GENOME142330_1	35082	GUT_GENOME142330_00067	34582	35582	0.005328888910978462
GUT_GENOME142330_1	35088	GUT_GENOME142330_00067	34588	35588	0.005328888910978462
GUT_GENOME142330_1	35089	GUT_GENOME142330_00067	34589	35589	0.005328888910978462
GUT_GENOME142330_1	35117	GUT_GENOME142330_00067	34617	35617	0.004943646734691509
GUT_GENOME142330_1	35141	GUT_GENOME142330_00067	34641	35641	0.004943646734691509
GUT_GENOME142330_1	35169	GUT_GENOME142330_00067	34669	35669	0.004856172020351123
GUT_GENOME142330_1	35175	GUT_GENOME142330_00067	34675	35675	0.004856172020351123
GUT_GENOME142330_1	35183	GUT_GENOME142330_00067	34683	35683	0.00481243466318093
GUT_GENOME142330_1	35195	GUT_GENOME142330_00067	34695	35695	0.00481243466318093
GUT_GENOME142330_1	35198	GUT_GENOME142330_00067	34698	35698	0.00481243466318093
GUT_GENOME142330_1	35241	GUT_GENOME142330_00067	34741	35741	0.004440446231491008
GUT_GENOME142330_1	35259	GUT_GENOME142330_00067	34759	35759	0.004440446231491008
GUT_GENOME142330_1	35271	GUT_GENOME142330_00067	34771	35771	0.004440446231491008
GUT_GENOME142330_1	35277	GUT_GENOME142330_00067	34777	35777	0.004396708874320815
GUT_GENOME142330_1	35280	GUT_GENOME142330_00067	34780	35780	0.004396708874320815
GUT_GENOME142330_1	35286	GUT_GENOME142330_00067	34786	35786	0.004396708874320815
GUT_GENOME142330_1	35304	GUT_GENOME142330_00067	34804	35804	0.004352971517150621
GUT_GENOME142330_1	35310	GUT_GENOME142330_00067	34810	35810	0.004352971517150621
GUT_GENOME142330_1	35343	GUT_GENOME142330_00067	34843	35843	0.004049239870135392
GUT_GENOME142330_1	35394	GUT_GENOME142330_00067	34894	35894	0.003795209765359019
GUT_GENOME142330_1	35412	GUT_GENOME142330_00067	34912	35912	0.00359949613680957
GUT_GENOME142330_1	35444	GUT_GENOME142330_00067	34944	35944	0.0036142961516095846
GUT_GENOME142330_1	35451	GUT_GENOME142330_00067	34951	35951	0.0036142961516095846
GUT_GENOME142330_1	35452	GUT_GENOME142330_00067	34952	35952	0.0036142961516095846
GUT_GENOME142330_1	35457	GUT_GENOME142330_00067	34957	35957	0.003556421466869228
GUT_GENOME142330_1	35912	GUT_GENOME142330_00068	35412	36412	0.0019235601325153565
GUT_GENOME142330_1	35940	GUT_GENOME142330_00068	35440	36440	0.0018798227753451633
GUT_GENOME142330_1	36215	GUT_GENOME142330_00068	35715	36715	0.002844253590522248
GUT_GENOME142330_1	36359	GUT_GENOME142330_00068	35859	36859	0.0034037825082601204
GUT_GENOME142330_1	36359	GUT_GENOME142330_00068	35859	36859	0.0034037825082601204
GUT_GENOME142330_1	36377	GUT_GENOME142330_00068	35877	36877	0.0034037825082601204
GUT_GENOME142330_1	36455	GUT_GENOME142330_00068	35955	36955	0.003729161938117162
GUT_GENOME142330_1	36506	GUT_GENOME142330_00068	36006	37006	0.003729161938117162
GUT_GENOME142330_1	36542	GUT_GENOME142330_00068	36042	37042	0.003758541071973908
GUT_GENOME142330_1	36625	GUT_GENOME142330_00068	36125	37125	0.004086792146493639
GUT_GENOME142330_1	36665	GUT_GENOME142330_00068	36165	37165	0.00414555041420713
GUT_GENOME142330_1	36680	GUT_GENOME142330_00068	36180	37180	0.00414555041420713
GUT_GENOME142330_1	36683	GUT_GENOME142330_00068	36183	37183	0.004174929548063877
GUT_GENOME142330_1	36800	GUT_GENOME142330_00068	36300	37300	0.004654935998219579
GUT_GENOME142330_1	36804	GUT_GENOME142330_00068	36304	37304	0.004654935998219579
GUT_GENOME142330_1	36836	GUT_GENOME142330_00068	36336	37336	0.004939449715569117
GUT_GENOME142330_1	36878	GUT_GENOME142330_00068	36378	37378	0.004168523571508646
GUT_GENOME142330_1	36883	GUT_GENOME142330_00068	36383	37383	0.004168523571508646
GUT_GENOME142330_1	36885	GUT_GENOME142330_00068	36385	37385	0.004168523571508646
GUT_GENOME142330_1	36938	GUT_GENOME142330_00068	36438	37438	0.004806249582368985
GUT_GENOME142330_1	37022	GUT_GENOME142330_00068	36522	37522	0.005669731042865372
GUT_GENOME142330_1	37046	GUT_GENOME142330_00068	36546	37546	0.00539140240632778
GUT_GENOME142330_1	37076	GUT_GENOME142330_00068	36576	37576	0.005723629604226618
GUT_GENOME142330_1	37128	GUT_GENOME142330_00068	36628	37628	0.0059860537472477765
GUT_GENOME142330_1	37133	GUT_GENOME142330_00068	36633	37633	0.0059860537472477765
GUT_GENOME142330_1	37182	GUT_GENOME142330_00068	36682	37682	0.005707725110710185
GUT_GENOME142330_1	37187	GUT_GENOME142330_00068	36687	37687	0.0053768232872710466
GUT_GENOME142330_1	37199	GUT_GENOME142330_00068	36699	37699	0.0054205606444412404
GUT_GENOME142330_1	37211	GUT_GENOME142330_00068	36711	37711	0.005718328106387807
GUT_GENOME142330_1	37256	GUT_GENOME142330_00068	36756	37756	0.005877593937295428
GUT_GENOME142330_1	37313	GUT_GENOME142330_00068	36813	37813	0.005727605727605726
GUT_GENOME142330_1	37358	GUT_GENOME142330_00068	36858	37858	0.005536751805408519
GUT_GENOME142330_1	37388	GUT_GENOME142330_00068	36888	37888	0.005463635314381582
GUT_GENOME142330_1	37409	GUT_GENOME142330_00068	36909	37909	0.005463635314381582
GUT_GENOME142330_1	37436	GUT_GENOME142330_00068	36936	37936	0.005463635314381582
GUT_GENOME142330_1	37446	GUT_GENOME142330_00068	36946	37946	0.005021402036327408
GUT_GENOME142330_1	37466	GUT_GENOME142330_00068	36966	37966	0.005021402036327408
GUT_GENOME142330_1	37469	GUT_GENOME142330_00068	36969	37969	0.005021402036327408
GUT_GENOME142330_1	37470	GUT_GENOME142330_00068	36970	37970	0.005021402036327408
GUT_GENOME142330_1	37478	GUT_GENOME142330_00068	36978	37978	0.005021402036327408
GUT_GENOME142330_1	37545	GUT_GENOME142330_00068	37045	38045	0.0052244052244052215
GUT_GENOME142330_1	37547	GUT_GENOME142330_00068	37047	38047	0.004939891507055684
GUT_GENOME142330_1	37547	GUT_GENOME142330_00068	37047	38047	0.004939891507055684
GUT_GENOME142330_1	37552	GUT_GENOME142330_00068	37052	38052	0.004939891507055684
GUT_GENOME142330_1	37553	GUT_GENOME142330_00068	37053	38053	0.004939891507055684
GUT_GENOME142330_1	37562	GUT_GENOME142330_00068	37062	38062	0.004939891507055684
GUT_GENOME142330_1	37566	GUT_GENOME142330_00068	37066	38066	0.004939891507055684
GUT_GENOME142330_1	37622	GUT_GENOME142330_00068	37122	38122	0.005008369187473664
GUT_GENOME142330_1	37625	GUT_GENOME142330_00068	37125	38125	0.005008369187473664
GUT_GENOME142330_1	37628	GUT_GENOME142330_00068	37128	38128	0.005008369187473664
GUT_GENOME142330_1	37677	GUT_GENOME142330_00068	37177	38177	0.005449718882554702
GUT_GENOME142330_1	37682	GUT_GENOME142330_00068	37182	38182	0.00586942079479393
GUT_GENOME142330_1	37688	GUT_GENOME142330_00068	37188	38188	0.005768250544369947
GUT_GENOME142330_1	37707	GUT_GENOME142330_00068	37207	38207	0.005420339748697957
GUT_GENOME142330_1	37707	GUT_GENOME142330_00068	37207	38207	0.005420339748697957
GUT_GENOME142330_1	37727	GUT_GENOME142330_00068	37227	38227	0.0053766023915277645
GUT_GENOME142330_1	37729	GUT_GENOME142330_00068	37229	38229	0.0053766023915277645
GUT_GENOME142330_1	37751	GUT_GENOME142330_00068	37251	38251	0.0054888174291159355
GUT_GENOME142330_1	37766	GUT_GENOME142330_00068	37266	38266	0.005002846793891569
GUT_GENOME142330_1	37787	GUT_GENOME142330_00068	37287	38287	0.005002846793891569
GUT_GENOME142330_1	37817	GUT_GENOME142330_00068	37317	38317	0.0048172943695331755
GUT_GENOME142330_1	37832	GUT_GENOME142330_00068	37332	38332	0.004861031726703368
GUT_GENOME142330_1	37847	GUT_GENOME142330_00068	37347	38347	0.004904769083873561
GUT_GENOME142330_1	37986	GUT_GENOME142330_00068	37486	38486	0.003713699236087296
GUT_GENOME142330_1	37991	GUT_GENOME142330_00068	37491	38491	0.003713699236087296
GUT_GENOME142330_1	38012	GUT_GENOME142330_00068	37512	38512	0.003713699236087296
GUT_GENOME142330_1	38022	GUT_GENOME142330_00068	37522	38522	0.003713699236087296
GUT_GENOME142330_1	38027	GUT_GENOME142330_00068	37527	38527	0.003757436593257489
GUT_GENOME142330_1	38111	GUT_GENOME142330_00068	37611	38611	0.003956242762212911
GUT_GENOME142330_1	38144	GUT_GENOME142330_00068	37644	38644	0.004349216289514798
GUT_GENOME142330_1	38147	GUT_GENOME142330_00068	37647	38647	0.004349216289514798
GUT_GENOME142330_1	38150	GUT_GENOME142330_00068	37650	38650	0.004349216289514798
GUT_GENOME142330_1	38180	GUT_GENOME142330_00068	37680	38680	0.004912058643401928
GUT_GENOME142330_1	38230	GUT_GENOME142330_00068	37730	38730	0.0050373065298438425
GUT_GENOME142330_1	38288	GUT_GENOME142330_00069	37788	38788	0.0058598550125875904
GUT_GENOME142330_1	38330	GUT_GENOME142330_00069	37830	38830	0.005904561261066498
GUT_GENOME142330_1	38342	GUT_GENOME142330_00069	37842	38842	0.005860823903896305
GUT_GENOME142330_1	38351	GUT_GENOME142330_00069	37851	38851	0.005817086546726113
GUT_GENOME142330_1	38393	GUT_GENOME142330_00069	37893	38893	0.005817086546726113
GUT_GENOME142330_1	38396	GUT_GENOME142330_00069	37896	38896	0.005817086546726113
GUT_GENOME142330_1	38448	GUT_GENOME142330_00069	37948	38948	0.005817086546726113
GUT_GENOME142330_1	38450	GUT_GENOME142330_00069	37950	38950	0.005817086546726113
GUT_GENOME142330_1	38456	GUT_GENOME142330_00069	37956	38956	0.005817086546726113
GUT_GENOME142330_1	38474	GUT_GENOME142330_00069	37974	38974	0.005817086546726113
GUT_GENOME142330_1	38481	GUT_GENOME142330_00069	37981	38981	0.005817086546726113
GUT_GENOME142330_1	38524	GUT_GENOME142330_00069	38024	39024	0.005628441581961745
GUT_GENOME142330_1	38531	GUT_GENOME142330_00069	38031	39031	0.005584704224791553
GUT_GENOME142330_1	38533	GUT_GENOME142330_00069	38033	39033	0.005584704224791553
GUT_GENOME142330_1	38545	GUT_GENOME142330_00069	38045	39045	0.005584704224791553
GUT_GENOME142330_1	38552	GUT_GENOME142330_00069	38052	39052	0.005584704224791553
GUT_GENOME142330_1	38553	GUT_GENOME142330_00069	38053	39053	0.005584704224791553
GUT_GENOME142330_1	38605	GUT_GENOME142330_00069	38105	39105	0.005584704224791553
GUT_GENOME142330_1	38612	GUT_GENOME142330_00069	38112	39112	0.00547248918720338
GUT_GENOME142330_1	38614	GUT_GENOME142330_00069	38114	39114	0.00547248918720338
GUT_GENOME142330_1	38615	GUT_GENOME142330_00069	38115	39115	0.00547248918720338
GUT_GENOME142330_1	38634	GUT_GENOME142330_00069	38134	39134	0.00547248918720338
GUT_GENOME142330_1	38642	GUT_GENOME142330_00069	38142	39142	0.00547248918720338
GUT_GENOME142330_1	38673	GUT_GENOME142330_00069	38173	39173	0.0049723812244088506
GUT_GENOME142330_1	38676	GUT_GENOME142330_00069	38176	39176	0.0049723812244088506
GUT_GENOME142330_1	38702	GUT_GENOME142330_00069	38202	39202	0.004552679312169626
GUT_GENOME142330_1	38708	GUT_GENOME142330_00069	38208	39208	0.004552679312169626
GUT_GENOME142330_1	38711	GUT_GENOME142330_00069	38211	39211	0.004552679312169626
GUT_GENOME142330_1	38726	GUT_GENOME142330_00069	38226	39226	0.004552679312169626
GUT_GENOME142330_1	38760	GUT_GENOME142330_00069	38260	39260	0.004440464274581453
GUT_GENOME142330_1	38765	GUT_GENOME142330_00069	38265	39265	0.004440464274581453
GUT_GENOME142330_1	38777	GUT_GENOME142330_00069	38277	39277	0.004440464274581453
GUT_GENOME142330_1	38789	GUT_GENOME142330_00069	38289	39289	0.00434150298159031
GUT_GENOME142330_1	38798	GUT_GENOME142330_00069	38298	39298	0.00434150298159031
GUT_GENOME142330_1	50054	GUT_GENOME142330_ncRNA72	49554	50554	0.0011180850691393546
GUT_GENOME142330_1	50077	GUT_GENOME142330_ncRNA72	49577	50577	0.0011180850691393546
GUT_GENOME142330_1	50098	GUT_GENOME142330_ncRNA72	49598	50598	0.0011180850691393546
GUT_GENOME142330_1	50099	GUT_GENOME142330_ncRNA72	49599	50599	0.0011180850691393546
GUT_GENOME142330_1	50145	GUT_GENOME142330_ncRNA72	49645	50645	0.0011180850691393546
GUT_GENOME142330_1	50177	GUT_GENOME142330_ncRNA125	49677	50677	0.0011180850691393546
GUT_GENOME142330_1	50348	GUT_GENOME142330_ncRNA194	49848	50848	0.001259789546299732
GUT_GENOME142330_1	50734	GUT_GENOME142330_ncRNA172	50234	51234	0.0002331880851275019
GUT_GENOME142330_1	50829	GUT_GENOME142330_ncRNA118	50329	51329	0.0002331880851275019
GUT_GENOME142330_1	51984	GUT_GENOME142330_00089	51484	52484	0.0013671237551834566
GUT_GENOME142330_1	52053	GUT_GENOME142330_00089	51553	52553	0.002460115892951714
GUT_GENOME142330_1	52122	GUT_GENOME142330_00089	51622	52622	0.002977011932235813
GUT_GENOME142330_1	52164	GUT_GENOME142330_00089	51664	52664	0.002977011932235813
GUT_GENOME142330_1	52170	GUT_GENOME142330_00089	51670	52670	0.002977011932235813
GUT_GENOME142330_1	52177	GUT_GENOME142330_00089	51677	52677	0.002977011932235813
GUT_GENOME142330_1	52285	GUT_GENOME142330_00089	51785	52785	0.0030644866465761996
GUT_GENOME142330_1	52311	GUT_GENOME142330_00089	51811	52811	0.0030644866465761996
GUT_GENOME142330_1	52311	GUT_GENOME142330_00089	51811	52811	0.0030644866465761996
GUT_GENOME142330_1	52329	GUT_GENOME142330_00089	51829	52829	0.0030644866465761996
GUT_GENOME142330_1	52398	GUT_GENOME142330_00089	51898	52898	0.003195698718086778
GUT_GENOME142330_1	52431	GUT_GENOME142330_00089	51931	52931	0.003195698718086778
GUT_GENOME142330_1	52497	GUT_GENOME142330_00089	51997	52997	0.0034828631843557218
GUT_GENOME142330_1	52524	GUT_GENOME142330_00089	52024	53024	0.003850212805436686
GUT_GENOME142330_1	52527	GUT_GENOME142330_00089	52027	53027	0.003850212805436686
GUT_GENOME142330_1	52527	GUT_GENOME142330_00089	52027	53027	0.003850212805436686
GUT_GENOME142330_1	52551	GUT_GENOME142330_00089	52051	53051	0.0038939501626068795
GUT_GENOME142330_1	52578	GUT_GENOME142330_00089	52078	53078	0.003923329296463625
GUT_GENOME142330_1	52579	GUT_GENOME142330_00089	52079	53079	0.003952708430320371
GUT_GENOME142330_1	52739	GUT_GENOME142330_00090	52239	53239	0.0038577232607083355
GUT_GENOME142330_1	52743	GUT_GENOME142330_00090	52243	53243	0.0038577232607083355
GUT_GENOME142330_1	52876	GUT_GENOME142330_00090	52376	53376	0.0043850013999267735
GUT_GENOME142330_1	52877	GUT_GENOME142330_00090	52377	53377	0.0043850013999267735
GUT_GENOME142330_1	52883	GUT_GENOME142330_00090	52383	53383	0.004784822695270456
GUT_GENOME142330_1	52946	GUT_GENOME142330_00090	52446	53446	0.004534326922386623
GUT_GENOME142330_1	52973	GUT_GENOME142330_00090	52473	53473	0.004872297409610842
GUT_GENOME142330_1	52992	GUT_GENOME142330_00090	52492	53492	0.005134942448375283
GUT_GENOME142330_1	53000	GUT_GENOME142330_00090	52500	53500	0.004924649700769104
GUT_GENOME142330_1	53006	GUT_GENOME142330_00090	52506	53506	0.004924649700769104
GUT_GENOME142330_1	53009	GUT_GENOME142330_00090	52509	53509	0.005246715694476889
GUT_GENOME142330_1	53033	GUT_GENOME142330_00090	52533	53533	0.004407753661485005
GUT_GENOME142330_1	53067	GUT_GENOME142330_00090	52567	53567	0.004694697232010665
GUT_GENOME142330_1	53067	GUT_GENOME142330_00090	52567	53567	0.004694697232010665
GUT_GENOME142330_1	53079	GUT_GENOME142330_00090	52579	53579	0.004650959874840471
GUT_GENOME142330_1	53096	GUT_GENOME142330_00090	52596	53596	0.004265275907066952
GUT_GENOME142330_1	53111	GUT_GENOME142330_00090	52611	53611	0.00439648797857753
GUT_GENOME142330_1	53161	GUT_GENOME142330_00090	52661	53661	0.004483962692917915
