"","snp1","snp2","post_freq_1","post_freq_2","pre_freq_1","pre_freq_2","mean_dist_ben","pre_cor","post_cor","mean_pre_freq","pre_num_common"
"162",2522,3391,0.39,0.29,0,0.16,2043.5,-1.5,-0.51101919159349,0.08,0
"163",2522,3931,0.39,0.22,0,0,1773.5,-1.5,-0.276171167664781,0,0
"164",2522,4187,0.39,0.69,0,0.14,1645.5,-1.5,0.358629415434828,0.07,0
"165",2522,4199,0.39,0.44,0,0,1639.5,-1.5,0.736846928067432,0,0
"166",2522,4365,0.39,0.44,0,0,1556.5,-1.5,0.736846928067432,0,0
"167",2522,4371,0.39,0.44,0,0,1553.5,-1.5,0.736846928067432,0,0
"168",2522,4544,0.39,0.46,0,0.07,1467,-1.5,0.701788116666119,0.035,0
"169",2522,4825,0.39,0.48,0,0,1326.5,-1.5,0.79120225804687,0,0
"170",2522,4963,0.39,0.28,0,0,1257.5,-1.5,-0.452969736550647,0,0
"171",2522,5678,0.39,0.44,0,0,1578,-1.5,0.654240770212339,0,0
"172",2522,5785,0.39,0.42,0,0,1631.5,-1.5,0.607311506513981,0,0
"173",2522,5939,0.39,0.36,0,0,1708.5,-1.5,0.553562348470693,0,0
"174",2522,6256,0.39,0.35,0,0,1867,-1.5,0.573843338125535,0,0
"175",2522,6670,0.39,0.2,0,0,2074,-1.5,-0.297283483437965,0,0
"176",2522,6827,0.39,0.44,0,0.03,2152.5,-1.5,0.489028454502152,0.015,0
"177",2522,7050,0.39,0.22,0,0,2264,-1.5,-0.325664208464921,0,0
"178",2522,7167,0.39,0.32,0,0.01,2322.5,-1.5,-0.196902553142583,0.005,0
"179",2522,8361,0.39,0.31,0,0,2919.5,-1.5,0.306320056941244,0,0
"180",2522,8688,0.39,0.26,0,0,3083,-1.5,0.320644917849633,0,0
"181",2522,8782,0.39,0.29,0,0,3130,-1.5,-0.28510442961582,0,0
"182",2522,9793,0.39,0.26,0,0,3635.5,-1.5,-0.00654377383366597,0,0
"183",2665,2974,0.58,0.42,0,0,2180.5,-1.5,0.600985221674877,0,0
"184",2665,3391,0.58,0.29,0,0.16,1972,-1.5,-0.617079654581684,0.08,0
"185",2665,3931,0.58,0.22,0,0,1702,-1.5,-0.183903739887811,0,0
"186",2665,4187,0.58,0.69,0,0.14,1574,-1.5,0.174356859445552,0.07,0
"187",2665,4199,0.58,0.44,0,0,1568,-1.5,0.468579078904557,0,0
"188",2665,4365,0.58,0.44,0,0,1485,-1.5,0.468579078904557,0,0
"189",2665,4371,0.58,0.44,0,0,1482,-1.5,0.468579078904557,0,0
"190",2665,4544,0.58,0.46,0,0.07,1395.5,-1.5,0.419532161434614,0.035,0
"191",2665,4825,0.58,0.48,0,0,1255,-1.5,0.493142738394412,0,0
"192",2665,4963,0.58,0.28,0,0,1186,-1.5,-0.236454389782944,0,0
"193",2665,5678,0.58,0.44,0,0,1506.5,-1.5,0.346128100096746,0,0
"194",2665,5785,0.58,0.42,0,0,1560,-1.5,0.313628899835796,0,0
"195",2665,5939,0.58,0.36,0,0,1637,-1.5,0.300538499850444,0,0
"196",2665,6256,0.58,0.35,0,0,1795.5,-1.5,0.327085568397529,0,0
"197",2665,6670,0.58,0.2,0,0,2002.5,-1.5,-0.233001758311018,0,0
"198",2665,6827,0.58,0.44,0,0.03,2081,-1.5,0.223677121288935,0.015,0
"199",2665,7050,0.58,0.22,0,0,2192.5,-1.5,-0.134993170768712,0,0
"200",2665,7167,0.58,0.32,0,0.01,2251,-1.5,-0.0677573653720088,0.005,0
"201",2665,8361,0.58,0.31,0,0,2848,-1.5,0.219917445833335,0,0
"202",2665,8688,0.58,0.26,0,0,3011.5,-1.5,0.18106932857781,0,0
"203",2665,8782,0.58,0.29,0,0,3058.5,-1.5,-0.215218808616767,0,0
"204",2665,9793,0.58,0.26,0,0,3564,-1.5,-0.0498864476693967,0,0
"205",2974,3391,0.42,0.29,0,0.16,1817.5,-1.5,-0.543851678205854,0.08,0
"206",2974,3931,0.42,0.22,0,0,1547.5,-1.5,-0.305201951303175,0,0
"207",2974,4187,0.42,0.69,0,0.14,1419.5,-1.5,0.395150470401729,0.07,0
"208",2974,4199,0.42,0.44,0,0,1413.5,-1.5,0.79674770210949,0,0
"209",2974,4365,0.42,0.44,0,0,1330.5,-1.5,0.79674770210949,0,0
"210",2974,4371,0.42,0.44,0,0,1327.5,-1.5,0.79674770210949,0,0
"211",2974,4544,0.42,0.46,0,0.07,1241,-1.5,0.759385734069631,0.035,0
"212",2974,4825,0.42,0.48,0,0,1100.5,-1.5,0.845155811524634,0,0
"213",2974,4963,0.42,0.28,0,0,1031.5,-1.5,-0.485543746958869,0,0
"214",2974,5678,0.42,0.44,0,0,1352,-1.5,0.633479730365742,0,0
"215",2974,5785,0.42,0.42,0,0,1405.5,-1.5,0.589490968801314,0,0
"216",2974,5939,0.42,0.36,0,0,1482.5,-1.5,0.501460305930235,0,0
"217",2974,6256,0.42,0.35,0,0,1641,-1.5,0.522487336531118,0,0
"218",2974,6670,0.42,0.2,0,0,1848,-1.5,-0.222871247080105,0,0
"219",2974,6827,0.42,0.44,0,0.03,1926.5,-1.5,0.470211758621994,0.015,0
"220",2974,7050,0.42,0.22,0,0,2038,-1.5,-0.354112520422274,0,0
"221",2974,7167,0.42,0.32,0,0.01,2096.5,-1.5,-0.192847886058794,0.005,0
"222",2974,8361,0.42,0.31,0,0,2693.5,-1.5,0.261973371729749,0,0
"223",2974,8688,0.42,0.26,0,0,2857,-1.5,0.280842223916604,0,0
"224",2974,8782,0.42,0.29,0,0,2904,-1.5,-0.231293242455363,0,0
"225",2974,9793,0.42,0.26,0,0,3409.5,-1.5,0.00369529241995531,0,0
"226",3391,3931,0.29,0.22,0.16,0,1339,-1.5,-0.179816642858594,0.08,0
"227",3391,4187,0.29,0.69,0.16,0.14,1211,-0.176090181265125,-0.0481268911167475,0.15,0
"228",3391,4199,0.29,0.44,0.16,0,1205,-1.5,-0.477709355113956,0.08,0
"229",3391,4365,0.29,0.44,0.16,0,1122,-1.5,-0.477709355113956,0.08,0
"230",3391,4371,0.29,0.44,0.16,0,1119,-1.5,-0.477709355113956,0.08,0
"231",3391,4544,0.29,0.46,0.16,0.07,1032.5,0.0940789677283107,-0.412993205879353,0.115,0
"232",3391,4825,0.29,0.48,0.16,0,892,-1.5,-0.481695040149586,0.08,0
"233",3391,4963,0.29,0.28,0.16,0,823,-1.5,0.0431925888161388,0.08,0
"234",3391,5678,0.29,0.44,0.16,0,1143.5,-1.5,-0.300122234253749,0.08,0
"235",3391,5785,0.29,0.42,0.16,0,1197,-1.5,-0.275944447562576,0.08,0
"236",3391,5939,0.29,0.36,0.16,0,1274,-1.5,-0.203851334758583,0.08,0
"237",3391,6256,0.29,0.35,0.16,0,1432.5,-1.5,-0.191747284793022,0.08,0
"238",3391,6670,0.29,0.2,0.16,0,1639.5,-1.5,0.121208901748346,0.08,0
"239",3391,6827,0.29,0.44,0.16,0.03,1718,0.402953017138002,-0.0781383331784909,0.095,0
"240",3391,7050,0.29,0.22,0.16,0,1829.5,-1.5,0.0329841179208072,0.08,0
"241",3391,7167,0.29,0.32,0.16,0.01,1888,-0.0438634463306513,0.0340153448015762,0.085,0
"242",3391,8361,0.29,0.31,0.16,0,2485,-1.5,-0.0948242706161659,0.08,0
"243",3391,8688,0.29,0.26,0.16,0,2648.5,-1.5,-0.127615377487433,0.08,0
"244",3391,8782,0.29,0.29,0.16,0,2695.5,-1.5,0.125789218067023,0.08,0
"245",3391,9793,0.29,0.26,0.16,0,3201,-1.5,-0.127615377487433,0.08,0
"246",3931,4187,0.22,0.69,0,0.14,941,-1.5,-0.68794128964887,0.07,0
"247",3931,4199,0.22,0.44,0,0,935,-1.5,-0.470756541762004,0,0
"248",3931,4365,0.22,0.44,0,0,852,-1.5,-0.470756541762004,0,0
"249",3931,4371,0.22,0.44,0,0,849,-1.5,-0.470756541762004,0,0
"250",3931,4544,0.22,0.46,0,0.07,762.5,-1.5,-0.490169263553493,0.035,0
"251",3931,4825,0.22,0.48,0,0,622,-1.5,-0.365292590546137,0,0
"252",3931,4963,0.22,0.28,0,0,553,-1.5,0.582807828246125,0,0
"253",3931,5678,0.22,0.44,0,0,873.5,-1.5,-0.276229045166135,0,0
"254",3931,5785,0.22,0.42,0,0,927,-1.5,-0.256291382184076,0,0
"255",3931,5939,0.22,0.36,0,0,1004,-1.5,-0.348021612826047,0,0
"256",3931,6256,0.22,0.35,0,0,1162.5,-1.5,-0.339098181248496,0,0
"257",3931,6670,0.22,0.2,0,0,1369.5,-1.5,-0.0241402274792634,0,0
"258",3931,6827,0.22,0.44,0,0.03,1448,-1.5,-0.324860919315102,0.015,0
"259",3931,7050,0.22,0.22,0,0,1559.5,-1.5,0.475524475524476,0,0
"260",3931,7167,0.22,0.32,0,0.01,1618,-1.5,0.360181292620942,0.005,0
"261",3931,8361,0.22,0.31,0,0,2215,-1.5,-0.147192294143385,0,0
"262",3931,8688,0.22,0.26,0,0,2378.5,-1.5,-0.25976511242228,0,0
"263",3931,8782,0.22,0.29,0,0,2425.5,-1.5,0.0861843081156576,0,0
"264",3931,9793,0.22,0.26,0,0,2931,-1.5,0.125479757695508,0,0
"265",4187,4199,0.69,0.44,0.14,0,807,-1.5,0.594139773448449,0.07,0
"266",4187,4365,0.69,0.44,0.14,0,724,-1.5,0.594139773448449,0.07,0
"267",4187,4371,0.69,0.44,0.14,0,721,-1.5,0.594139773448449,0.07,0
"268",4187,4544,0.69,0.46,0.14,0.07,634.5,-0.110693555665253,0.575257561564018,0.105,0
"269",4187,4825,0.69,0.48,0.14,0,494,-1.5,0.470870207034836,0.07,0
"270",4187,4963,0.69,0.28,0.14,0,425,-1.5,-0.785903998274242,0.07,0
"271",4187,5678,0.69,0.44,0.14,0,745.5,-1.5,0.419905235780282,0.07,0
"272",4187,5785,0.69,0.42,0.14,0,799,-1.5,0.395150470401729,0.07,0
"273",4187,5939,0.69,0.36,0.14,0,876,-1.5,0.457664343818168,0.07,0
"274",4187,6256,0.69,0.35,0.14,0,1034.5,-1.5,0.446519199735949,0.07,0
"275",4187,6670,0.69,0.2,0.14,0,1241.5,-1.5,-0.0432438750064411,0.07,0
"276",4187,6827,0.69,0.44,0.14,0.03,1320,-0.0709560698291596,0.376346601363241,0.085,0
"277",4187,7050,0.69,0.22,0.14,0,1431.5,-1.5,-0.374766195726775,0.07,0
"278",4187,7167,0.69,0.32,0.14,0.01,1490,-0.0405505916302066,-0.374521300674049,0.075,0
"279",4187,8361,0.69,0.31,0.14,0,2087,-1.5,0.168770453482936,0.07,0
"280",4187,8688,0.69,0.26,0.14,0,2250.5,-1.5,0.298720273359995,0.07,0
"281",4187,8782,0.69,0.29,0.14,0,2297.5,-1.5,-0.143427665605356,0.07,0
"282",4187,9793,0.69,0.26,0.14,0,2803,-1.5,0.00295762646891084,0.07,0
"283",4199,4365,0.44,0.44,0,0,718,-1.5,1,0,0
"284",4199,4371,0.44,0.44,0,0,715,-1.5,1,0,0
"285",4199,4544,0.44,0.46,0,0.07,628.5,-1.5,0.960395881106955,0.035,0
"286",4199,4825,0.44,0.48,0,0,488,-1.5,0.92259984619036,0,0
"287",4199,4963,0.44,0.28,0,0,419,-1.5,-0.552770798392567,0,0
"288",4199,5678,0.44,0.44,0,0,739.5,-1.5,0.675324675324675,0,0
"289",4199,5785,0.44,0.42,0,0,793,-1.5,0.633479730365742,0,0
"290",4199,5939,0.44,0.36,0,0,870,-1.5,0.636264382011706,0,0
"291",4199,6256,0.44,0.35,0,0,1028.5,-1.5,0.616654355817186,0,0
"292",4199,6670,0.44,0.2,0,0,1235.5,-1.5,-0.141019018704442,0,0
"293",4199,6827,0.44,0.44,0,0.03,1314,-1.5,0.472402597402597,0.015,0
"294",4199,7050,0.44,0.22,0,0,1425.5,-1.5,-0.422124667613037,0,0
"295",4199,7167,0.44,0.32,0,0.01,1484,-1.5,-0.348948682969381,0.005,0
"296",4199,8361,0.44,0.31,0,0,2081,-1.5,0.277032914892385,0,0
"297",4199,8688,0.44,0.26,0,0,2244.5,-1.5,0.393143300288399,0,0
"298",4199,8782,0.44,0.29,0,0,2291.5,-1.5,-0.300122234253749,0,0
"299",4199,9793,0.44,0.26,0,0,2797,-1.5,0.0716476108002223,0,0
"300",4365,4371,0.44,0.44,0,0,632,-1.5,1,0,0
"301",4365,4544,0.44,0.46,0,0.07,545.5,-1.5,0.960395881106955,0.035,0
"302",4365,4825,0.44,0.48,0,0,405,-1.5,0.92259984619036,0,0
"303",4365,4963,0.44,0.28,0,0,336,-1.5,-0.552770798392567,0,0
"304",4365,5678,0.44,0.44,0,0,656.5,-1.5,0.675324675324675,0,0
"305",4365,5785,0.44,0.42,0,0,710,-1.5,0.633479730365742,0,0
"306",4365,5939,0.44,0.36,0,0,787,-1.5,0.636264382011706,0,0
"307",4365,6256,0.44,0.35,0,0,945.5,-1.5,0.616654355817186,0,0
"308",4365,6670,0.44,0.2,0,0,1152.5,-1.5,-0.141019018704442,0,0
"309",4365,6827,0.44,0.44,0,0.03,1231,-1.5,0.472402597402597,0.015,0
"310",4365,7050,0.44,0.22,0,0,1342.5,-1.5,-0.422124667613037,0,0
"311",4365,7167,0.44,0.32,0,0.01,1401,-1.5,-0.348948682969381,0.005,0
"312",4365,8361,0.44,0.31,0,0,1998,-1.5,0.277032914892385,0,0
"313",4365,8688,0.44,0.26,0,0,2161.5,-1.5,0.393143300288399,0,0
"314",4365,8782,0.44,0.29,0,0,2208.5,-1.5,-0.300122234253749,0,0
"315",4365,9793,0.44,0.26,0,0,2714,-1.5,0.0716476108002223,0,0
"316",4371,4544,0.44,0.46,0,0.07,542.5,-1.5,0.960395881106955,0.035,0
"317",4371,4825,0.44,0.48,0,0,402,-1.5,0.92259984619036,0,0
"318",4371,4963,0.44,0.28,0,0,333,-1.5,-0.552770798392567,0,0
"319",4371,5678,0.44,0.44,0,0,653.5,-1.5,0.675324675324675,0,0
"320",4371,5785,0.44,0.42,0,0,707,-1.5,0.633479730365742,0,0
"321",4371,5939,0.44,0.36,0,0,784,-1.5,0.636264382011706,0,0
"322",4371,6256,0.44,0.35,0,0,942.5,-1.5,0.616654355817186,0,0
"323",4371,6670,0.44,0.2,0,0,1149.5,-1.5,-0.141019018704442,0,0
"324",4371,6827,0.44,0.44,0,0.03,1228,-1.5,0.472402597402597,0.015,0
"325",4371,7050,0.44,0.22,0,0,1339.5,-1.5,-0.422124667613037,0,0
"326",4371,7167,0.44,0.32,0,0.01,1398,-1.5,-0.348948682969381,0.005,0
"327",4371,8361,0.44,0.31,0,0,1995,-1.5,0.277032914892385,0,0
"328",4371,8688,0.44,0.26,0,0,2158.5,-1.5,0.393143300288399,0,0
"329",4371,8782,0.44,0.29,0,0,2205.5,-1.5,-0.300122234253749,0,0
"330",4371,9793,0.44,0.26,0,0,2711,-1.5,0.0716476108002223,0,0
"331",4544,4825,0.46,0.48,0.07,0,315.5,-1.5,0.920484600046266,0.035,0
"332",4544,4963,0.46,0.28,0.07,0,246.5,-1.5,-0.575565565478521,0.035,0
"333",4544,5678,0.46,0.44,0.07,0,567,-1.5,0.677450966639418,0.035,0
"334",4544,5785,0.46,0.42,0.07,0,620.5,-1.5,0.637428710396778,0.035,0
"335",4544,5939,0.46,0.36,0.07,0,697.5,-1.5,0.645401934598707,0.035,0
"336",4544,6256,0.46,0.35,0.07,0,856,-1.5,0.626786699583367,0.035,0
"337",4544,6670,0.46,0.2,0.07,0,1063,-1.5,-0.110353698661955,0.035,0
"338",4544,6827,0.46,0.44,0.07,0.03,1141.5,-0.0482483322304473,0.475347456305463,0.05,0
"339",4544,7050,0.46,0.22,0.07,0,1253,-1.5,-0.441733565573899,0.035,0
"340",4544,7167,0.46,0.32,0.07,0.01,1311.5,-0.0275733763415315,-0.332056555895749,0.04,0
"341",4544,8361,0.46,0.31,0.07,0,1908.5,-1.5,0.292400902333445,0.035,0
"342",4544,8688,0.46,0.26,0.07,0,2072,-1.5,0.413513888776577,0.035,0
"343",4544,8782,0.46,0.29,0.07,0,2119,-1.5,-0.324557829888057,0.035,0
"344",4544,9793,0.46,0.26,0.07,0,2624.5,-1.5,0.0933150810955993,0.035,0
"345",4825,4963,0.48,0.28,0,0,106,-1.5,-0.599144689515278,0,0
"346",4825,5678,0.48,0.44,0,0,426.5,-1.5,0.761306166786451,0,0
"347",4825,5785,0.48,0.42,0,0,480,-1.5,0.723492306986539,0,0
"348",4825,5939,0.48,0.36,0,0,557,-1.5,0.613824589586167,0,0
"349",4825,6256,0.48,0.35,0,0,715.5,-1.5,0.595902700259825,0,0
"350",4825,6670,0.48,0.2,0,0,922.5,-1.5,-0.180144173030723,0,0
"351",4825,6827,0.48,0.44,0,0.03,1001,-1.5,0.519365647680587,0.015,0
"352",4825,7050,0.48,0.22,0,0,1112.5,-1.5,-0.413611716279753,0,0
"353",4825,7167,0.48,0.32,0,0.01,1171,-1.5,-0.272901158701854,0.005,0
"354",4825,8361,0.48,0.31,0,0,1768,-1.5,0.308143003133091,0,0
"355",4825,8688,0.48,0.26,0,0,1931.5,-1.5,0.388789717490927,0,0
"356",4825,8782,0.48,0.29,0,0,1978.5,-1.5,-0.349361237910689,0,0
"357",4825,9793,0.48,0.26,0,0,2484,-1.5,0.114994141793091,0,0
"358",4963,5678,0.28,0.44,0,0,357.5,-1.5,-0.552770798392567,0,0
"359",4963,5785,0.28,0.42,0,0,411,-1.5,-0.530668630505232,0,0
"360",4963,5939,0.28,0.36,0,0,488,-1.5,-0.467707173346743,0,0
"361",4963,6256,0.28,0.35,0,0,646.5,-1.5,-0.457604315322429,0,0
"362",4963,6670,0.28,0.2,0,0,853.5,-1.5,-0.033407655239053,0,0
"363",4963,6827,0.28,0.44,0,0.03,932,-1.5,-0.418167519563208,0.015,0
"364",4963,7050,0.28,0.22,0,0,1043.5,-1.5,0.31398502923961,0,0
"365",4963,7167,0.28,0.32,0,0.01,1102,-1.5,0.288378068856791,0.005,0
"366",4963,8361,0.28,0.31,0,0,1699,-1.5,-0.225369528916878,0,0
"367",4963,8688,0.28,0.26,0,0,1862.5,-1.5,-0.318868666816335,0,0
"368",4963,8782,0.28,0.29,0,0,1909.5,-1.5,0.239522537980406,0,0
"369",4963,9793,0.28,0.26,0,0,2415,-1.5,-0.0142170743166519,0,0
"370",5678,5785,0.44,0.42,0,0,731.5,-1.5,0.960015673853238,0,0
"371",5678,5939,0.44,0.36,0,0,808.5,-1.5,0.846114112226649,0,0
"372",5678,6256,0.44,0.35,0,0,967,-1.5,0.827837354384716,0,0
"373",5678,6670,0.44,0.2,0,0,1174,-1.5,-0.392838694962373,0,0
"374",5678,6827,0.44,0.44,0,0.03,1252.5,-1.5,0.756493506493506,0.015,0
"375",5678,7050,0.44,0.22,0,0,1364,-1.5,-0.422124667613037,0,0
"376",5678,7167,0.44,0.32,0,0.01,1422.5,-1.5,-0.262575246590821,0.005,0
"377",5678,8361,0.44,0.31,0,0,2019.5,-1.5,0.494826086977594,0,0
"378",5678,8688,0.44,0.26,0,0,2183,-1.5,0.576855122853072,0,0
"379",5678,8782,0.44,0.29,0,0,2230,-1.5,-0.433312574898904,0,0
"380",5678,9793,0.44,0.26,0,0,2735.5,-1.5,-0.020208300482114,0,0
"381",5785,5939,0.42,0.36,0,0,862,-1.5,0.796933550165223,0,0
"382",5785,6256,0.42,0.35,0,0,1020.5,-1.5,0.777359208009712,0,0
"383",5785,6670,0.42,0.2,0,0,1227.5,-1.5,-0.374828915543812,0,0
"384",5785,6827,0.42,0.44,0,0.03,1306,-1.5,0.715113716237616,0.015,0
"385",5785,7050,0.42,0.22,0,0,1417.5,-1.5,-0.403023089541372,0,0
"386",5785,7167,0.42,0.32,0,0.01,1476,-1.5,-0.236282094630595,0.005,0
"387",5785,8361,0.42,0.31,0,0,2073,-1.5,0.524822908582341,0,0
"388",5785,8688,0.42,0.26,0,0,2236.5,-1.5,0.604180310662693,0,0
"389",5785,8782,0.42,0.29,0,0,2283.5,-1.5,-0.409898062884215,0,0
"390",5785,9793,0.42,0.26,0,0,2789,-1.5,0.00369529241995531,0,0
"391",5939,6256,0.36,0.35,0,0,1097.5,-1.5,0.978399180940457,0,0
"392",5939,6670,0.36,0.2,0,0,1304.5,-1.5,-0.322916666666667,0,0
"393",5939,6827,0.36,0.44,0,0.03,1383,-1.5,0.678234328054695,0.015,0
"394",5939,7050,0.36,0.22,0,0,1494.5,-1.5,-0.398313753407846,0,0
"395",5939,7167,0.36,0.32,0,0.01,1553,-1.5,-0.469834665546665,0.005,0
"396",5939,8361,0.36,0.31,0,0,2150,-1.5,0.578386828211149,0,0
"397",5939,8688,0.36,0.26,0,0,2313.5,-1.5,0.695340147696019,0,0
"398",5939,8782,0.36,0.29,0,0,2360.5,-1.5,-0.341588723108976,0,0
"399",5939,9793,0.36,0.26,0,0,2866,-1.5,-0.254578086861384,0,0
"400",6256,6670,0.35,0.2,0,0,1463,-1.5,-0.366899692852671,0,0
"401",6256,6827,0.35,0.44,0,0.03,1541.5,-1.5,0.701127555244198,0.015,0
"402",6256,7050,0.35,0.22,0,0,1653,-1.5,-0.389709850091556,0,0
"403",6256,7167,0.35,0.32,0,0.01,1711.5,-1.5,-0.458437384126595,0.005,0
"404",6256,8361,0.35,0.31,0,0,2308.5,-1.5,0.596114464622104,0,0
"405",6256,8688,0.35,0.26,0,0,2472,-1.5,0.664387672878206,0,0
"406",6256,8782,0.35,0.29,0,0,2519,-1.5,-0.330359779824122,0,0
"407",6256,9793,0.35,0.26,0,0,3024.5,-1.5,-0.291565813277486,0,0
"408",6670,6827,0.2,0.44,0,0.03,1748.5,-1.5,-0.443202630213959,0.015,0
"409",6670,7050,0.2,0.22,0,0,1860,-1.5,0.0965609099170535,0,0
"410",6670,7167,0.2,0.32,0,0.01,1918.5,-1.5,0.0857492925712544,0.005,0
"411",6670,8361,0.2,0.31,0,0,2515.5,-1.5,-0.281085187541867,0,0
"412",6670,8688,0.2,0.26,0,0,2679,-1.5,-0.182384301035021,0,0
"413",6670,8782,0.2,0.29,0,0,2726,-1.5,0.176303857088504,0,0
"414",6670,9793,0.2,0.26,0,0,3231.5,-1.5,-0.068394112888133,0,0
"415",6827,7050,0.44,0.22,0.03,0,1938.5,-1.5,-0.470756541762004,0.015,0
"416",6827,7167,0.44,0.32,0.03,0.01,1997,-0.0176749080410067,-0.219388528401542,0.02,0
"417",6827,8361,0.44,0.31,0.03,0,2594,-1.5,0.451267452560552,0.015,0
"418",6827,8688,0.44,0.26,0.03,0,2757.5,-1.5,0.530927167211904,0.015,0
"419",6827,8782,0.44,0.29,0.03,0,2804.5,-1.5,-0.344519014468801,0.015,0
"420",6827,9793,0.44,0.26,0.03,0,3310,-1.5,0.0257196551590542,0.015,0
"421",7050,7167,0.22,0.32,0,0.01,2108.5,-1.5,0.463681664063742,0.005,0
"422",7050,8361,0.22,0.31,0,0,2705.5,-1.5,-0.147192294143385,0,0
"423",7050,8688,0.22,0.26,0,0,2869,-1.5,-0.314800093867678,0,0
"424",7050,8782,0.22,0.29,0,0,2916,-1.5,0.0329841179208072,0,0
"425",7050,9793,0.22,0.26,0,0,3421.5,-1.5,-0.0946601680860851,0,0
"426",7167,8361,0.32,0.31,0.01,0,2764,-1.5,-0.228050098925287,0.005,0
"427",7167,8688,0.32,0.26,0.01,0,2927.5,-1.5,-0.40662244453625,0.005,0
"428",7167,8782,0.32,0.29,0.01,0,2974.5,-1.5,-0.060471724091691,0.005,0
"429",7167,9793,0.32,0.26,0.01,0,3480,-1.5,0.228725125051641,0.005,0
"430",8361,8688,0.31,0.26,0,0,3524.5,-1.5,0.835036539722494,0,0
"431",8361,8782,0.31,0.29,0,0,3571.5,-1.5,-0.428376981326297,0,0
"432",8361,9793,0.31,0.26,0,0,4077,-1.5,-0.298720273359995,0,0
"433",8688,8782,0.26,0.29,0,0,3735,-1.5,-0.378826750494192,0,0
"434",8688,9793,0.26,0.26,0,0,4240.5,-1.5,-0.247401247401247,0,0
"435",8782,9793,0.29,0.26,0,0,4287.5,-1.5,-0.0271308282847299,0,0
"1",1318,1621,0.73,0.45,0,0.3,3530.5,-1.5,-0.400693554900608,0.15,1
"2",1318,1805,0.73,0.22,0,0,3438.5,-1.5,0.322986589809932,0,0
"3",1318,2708,0.73,0.4,0,0,2987,-1.5,-0.0551737259068245,0,0
"4",1318,2803,0.73,0.22,0,0,2939.5,-1.5,0.268611743040584,0,0
"5",1318,3277,0.73,0.25,0,0,2702.5,-1.5,-0.429150873052479,0,0
"6",1318,3750,0.73,0.38,0,0,2466,-1.5,0.151281786632878,0,0
"7",1318,4161,0.73,0.48,0,0,2260.5,-1.5,0.133452313927579,0,0
"8",1318,4393,0.73,0.23,0,0,2144.5,-1.5,-0.256379278301901,0,0
"9",1318,4415,0.73,0.33,0,0.31,2133.5,-1.5,-0.243826047637691,0.155,1
"10",1318,4438,0.73,0.21,0,0,2122,-1.5,-0.184152546333301,0,0
"11",1318,6294,0.73,0.51,0,0,2488,-1.5,0.169869305030143,0,0
"12",1318,6328,0.73,0.51,0,0,2505,-1.5,0.169869305030143,0,0
"13",1318,7790,0.73,0.2,0,0,3236,-1.5,-0.0337868689199743,0,0
"14",1318,7841,0.73,0.49,0,0,3261.5,-1.5,0.0103633793519716,0,0
"15",1318,7852,0.73,0.59,0,0,3267,-1.5,0.0425913790575182,0,0
"16",1318,8004,0.73,0.58,0,0,3343,-1.5,0.0757575871180019,0,0
"17",1318,8368,0.73,0.24,0,0,3525,-1.5,-0.0274250617751226,0,0
"18",1318,8559,0.73,0.64,0,0,3620.5,-1.5,0.153917958413216,0,0
"19",1318,9005,0.73,0.23,0,0.01,3843.5,-1.5,-0.0422838475696246,0.005,0
"20",1318,9362,0.73,0.27,0,0,4022,-1.5,0.0654490106544901,0,0
"21",1318,9793,0.73,0.41,0,0.01,4237.5,-1.5,0.0490029845070371,0.005,0
"22",1318,9961,0.73,0.45,0,0,4321.5,-1.5,-0.0837607996119915,0,0
"23",1621,1805,0.45,0.22,0.3,0,3287,-1.5,-0.334813412501546,0.15,1
"24",1621,2708,0.45,0.4,0.3,0,2835.5,-1.5,-0.164121987972444,0.15,1
"25",1621,2803,0.45,0.22,0.3,0,2788,-1.5,-0.0436713146741147,0.15,1
"26",1621,3277,0.45,0.25,0.3,0,2551,-1.5,0.220498364210551,0.15,1
"27",1621,3750,0.45,0.38,0.3,0,2314.5,-1.5,-0.0869649096392685,0.15,1
"28",1621,4161,0.45,0.48,0.3,0,2109,-1.5,-0.0643739399447023,0.15,1
"29",1621,4393,0.45,0.23,0.3,0,1993,-1.5,0.222103841758292,0.15,1
"30",1621,4415,0.45,0.33,0.3,0.31,1982,-0.15570368829732,0.0491604520143872,0.305,2
"31",1621,4438,0.45,0.21,0.3,0,1970.5,-1.5,0.175193326296345,0.15,1
"32",1621,6294,0.45,0.51,0.3,0,2336.5,-1.5,0.122639143743646,0.15,1
"33",1621,6328,0.45,0.51,0.3,0,2353.5,-1.5,0.122639143743646,0.15,1
"34",1621,7790,0.45,0.2,0.3,0,3084.5,-1.5,0.0502518907629606,0.15,1
"35",1621,7841,0.45,0.49,0.3,0,3110,-1.5,0.158827743536853,0.15,1
"36",1621,7852,0.45,0.59,0.3,0,3115.5,-1.5,0.0183910691765746,0.15,1
"37",1621,8004,0.45,0.58,0.3,0,3191.5,-1.5,-0.00407261874999063,0.15,1
"38",1621,8368,0.45,0.24,0.3,0,3373.5,-1.5,-0.0847173742087357,0.15,1
"39",1621,8559,0.45,0.64,0.3,0,3469,-1.5,0.0502518907629606,0.15,1
"40",1621,9005,0.45,0.23,0.3,0.01,3692,0.153522062157279,-0.0644817605104719,0.155,1
